REQ_SERIAL,RISUID,reson  bik,tavalod,tahol,ttakafol,basavad-bisavad,RQ_RLDATE,elat-gath,RISUID,edu,mablag,age,label 
2.57E+12,43411927,12,13590625,2,3,1,,1,43411927,20,10553789,38,1
2.57E+12,43442252,2,13661120,2,0,1,,1,43442252,20,9299310,30,1
2.57E+12,43274768,2,13590101,1,0,1,,1,43274768,20,3030000,38,1
2.57E+12,43435547,12,13630701,2,1,1,,1,43435547,20,9299310,34,1
2.57E+12,67118004,12,13600401,1,0,1,,1,67118004,20,8121660,37,1
2.57E+12,43262887,12,13560301,2,4,1,,1,43262887,14,11112690,41,1
2.57E+12,43429271,12,13600315,2,3,1,,1,43429271,17,10881627,37,1
2.57E+12,43434655,12,13610102,2,2,1,,1,43434655,17,9842669,36,1
2.57E+12,43437418,12,13630203,2,3,1,,1,43437418,14,9299310,34,1
2.57E+12,43437726,12,13680406,1,0,1,,1,43437726,17,9299310,29,1
2.57E+12,43408950,1,13531101,2,3,2,13,1,43408950,13,2196000,43,1
2.57E+12,43425385,2,13600912,2,2,1,,1,43425385,19,9299310,36,1
2.57E+12,43268026,12,13560608,2,2,1,,1,43268026,19,8920739,41,1
2.57E+12,43268026,12,13560608,2,2,1,,1,43268026,19,6089100,41,1
2.57E+12,43268026,2,13560608,2,3,1,,1,43268026,19,8920739,41,1
2.57E+12,43268026,2,13560608,2,3,1,,1,43268026,19,6089100,41,1
2.57E+12,43423982,6,13591120,1,0,1,,1,43423982,17,3030000,37,1
2.57E+12,16100701,2,13611003,2,4,1,,1,16100701,13,9299310,35,1
2.57E+12,85268057,2,13630631,1,0,1,,1,85268057,20,9299310,34,1
2.57E+12,43437021,2,13680528,2,2,1,,1,43437021,17,9299310,29,1
2.57E+12,43275243,12,13590302,2,0,1,,1,43275243,20,8121660,38,1
2.57E+12,42103953,1,13590107,2,1,1,13,1,42103953,,2196000,38,1
2.57E+12,40096595,1,13560604,1,0,1,13,1,40096595,17,9299310,41,1
2.57E+12,40096595,1,13560604,1,0,1,13,1,40096595,17,2196000,41,1
2.57E+12,40096595,12,13560604,2,3,1,,1,40096595,17,9299310,41,1
2.57E+12,40096595,12,13560604,2,3,1,,1,40096595,17,2196000,41,1
2.57E+12,40096595,1,13560604,1,0,1,13,1,40096595,17,9299310,41,1
2.57E+12,40096595,1,13560604,1,0,1,13,1,40096595,17,2196000,41,1
2.57E+12,40096595,12,13560604,2,3,1,,1,40096595,17,9299310,41,1
2.57E+12,40096595,12,13560604,2,3,1,,1,40096595,17,2196000,41,1
2.57E+12,43276960,6,13580101,2,3,1,,1,43276960,,8121660,39,1
2.57E+12,43276960,6,13580101,2,3,1,,1,43276960,,4871250,39,1
2.57E+12,43276960,12,13580101,2,3,1,,1,43276960,,8121660,39,1
2.57E+12,43276960,12,13580101,2,3,1,,1,43276960,,4871250,39,1
2.57E+12,43412324,1,13500630,2,1,1,,1,43412324,20,2635200,47,1
2.57E+12,24830699,2,13591210,2,3,1,,1,24830699,13,9299310,37,1
2.57E+12,43444185,2,13661203,2,0,1,,1,43444185,17,8121660,30,1
2.57E+12,43281144,2,13650219,1,0,1,,1,43281144,13,9299310,32,1
2.57E+12,24190154,12,13670701,1,0,1,,1,24190154,14,9299310,30,1
2.57E+12,43260866,1,13491225,2,3,1,13,1,43260866,13,9299310,47,1
2.57E+12,43260866,1,13491225,2,3,1,13,1,43260866,13,2196000,47,1
2.57E+12,43260866,12,13491225,2,3,1,,1,43260866,13,9299310,47,1
2.57E+12,43260866,12,13491225,2,3,1,,1,43260866,13,2196000,47,1
2.57E+12,43260866,1,13491225,2,3,1,13,1,43260866,13,9299310,47,1
2.57E+12,43260866,1,13491225,2,3,1,13,1,43260866,13,2196000,47,1
2.57E+12,43260866,12,13491225,2,3,1,,1,43260866,13,9299310,47,1
2.57E+12,43260866,12,13491225,2,3,1,,1,43260866,13,2196000,47,1
2.57E+12,43307429,2,13721119,1,0,1,,1,43307429,14,11112690,24,1
2.57E+12,46059251,12,13640609,2,0,1,,1,46059251,20,9299310,33,1
2.57E+12,43258079,2,13431204,2,4,1,,1,43258079,,3030000,53,1
2.57E+12,43275976,1,13590605,2,0,1,13,1,43275976,,2196000,38,1
2.57E+12,43277506,2,13600525,2,2,1,,1,43277506,17,8121660,37,1
2.57E+12,43285280,2,13640526,2,2,1,,1,43285280,,6089100,33,1
2.57E+12,43271892,12,13580701,2,3,1,,1,43271892,13,9299310,39,1
2.57E+12,43271923,12,13581220,2,4,1,,1,43271923,17,9299310,38,1
2.57E+12,43426506,2,13650922,2,1,1,,1,43426506,17,8422628,31,1
2.57E+12,43286723,12,13590103,2,3,1,,1,43286723,17,9299310,38,1
2.57E+12,42504935,12,13410401,2,2,1,,1,42504935,,11112690,56,1
2.57E+12,43257928,6,13390111,2,4,2,,1,43257928,,2196000,58,1
2.57E+12,24808072,1,13480212,2,1,1,13,1,24808072,13,8121660,50,1
2.57E+12,24808072,1,13480212,2,1,1,13,1,24808072,13,2196000,49,1
2.57E+12,24808072,12,13470212,2,3,1,,1,24808072,13,8121660,50,1
2.57E+12,24808072,12,13470212,2,3,1,,1,24808072,13,2196000,49,1
2.57E+12,24808072,1,13480212,2,1,1,13,1,24808072,13,8121660,50,1
2.57E+12,24808072,1,13480212,2,1,1,13,1,24808072,13,2196000,49,1
2.57E+12,24808072,12,13470212,2,3,1,,1,24808072,13,8121660,50,1
2.57E+12,24808072,12,13470212,2,3,1,,1,24808072,13,2196000,49,1
2.57E+12,43280591,2,13510920,2,2,1,,1,43280591,14,8121660,45,1
2.57E+12,43280591,2,13510920,2,2,1,,1,43280591,14,6089100,45,1
2.57E+12,43280591,12,13510920,2,3,1,,1,43280591,14,8121660,45,1
2.57E+12,43280591,12,13510920,2,3,1,,1,43280591,14,6089100,45,1
2.57E+12,43266268,6,13490204,2,2,1,,1,43266268,,8121660,48,1
2.57E+12,43266268,6,13490204,2,2,1,,1,43266268,,4871250,48,1
2.57E+12,43266268,12,13490204,2,1,1,,1,43266268,,8121660,48,1
2.57E+12,43266268,12,13490204,2,1,1,,1,43266268,,4871250,48,1
2.57E+12,43270375,1,13500405,2,3,1,13,1,43270375,13,2196000,47,1
2.57E+12,74511170,2,13620507,2,2,1,,1,74511170,14,4871250,35,1
2.57E+12,43259716,1,13521024,2,2,1,13,1,43259716,14,2196000,44,1
2.57E+12,43276142,2,13580601,2,2,1,,1,43276142,13,3030000,39,1
2.57E+12,12154538,2,13620102,2,2,1,,1,12154538,13,9299310,35,1
2.57E+12,43262315,12,13481104,2,3,1,,1,43262315,14,9299310,48,1
2.57E+12,41735896,12,13630225,2,0,1,,1,41735896,20,9299310,34,1
2.57E+12,45534550,2,13600126,2,0,1,,1,45534550,18,7124250,37,1
2.57E+12,43278947,2,13520106,2,2,1,,1,43278947,13,7124250,45,1
2.57E+12,43278883,2,13550524,2,0,1,,1,43278883,20,7124250,42,1
2.57E+12,80753446,12,13630631,1,0,1,,1,80753446,21,9556074,34,1
2.57E+12,41561548,12,13610501,2,1,1,,1,41561548,14,9299310,36,1
2.57E+12,41116051,12,13690907,1,0,1,,1,41116051,20,8121660,27,1
2.57E+12,43265025,1,13480407,2,3,1,13,1,43265025,17,9299310,49,1
2.57E+12,43265025,1,13480407,2,3,1,13,1,43265025,17,2635200,49,1
2.57E+12,43265025,12,13480407,2,3,1,,1,43265025,17,9299310,49,1
2.57E+12,43265025,12,13480407,2,3,1,,1,43265025,17,2635200,49,1
2.57E+12,42409292,2,13540613,2,4,1,,1,42409292,13,9299310,43,1
2.57E+12,43269916,12,13590410,2,3,1,,1,43269916,14,11112690,38,1
2.57E+12,43265455,1,13491001,2,4,1,13,1,43265455,17,9299310,47,1
2.57E+12,43265455,1,13491001,2,4,1,13,1,43265455,17,2196000,47,1
2.57E+12,43265455,12,13491001,2,4,1,,1,43265455,17,9299310,47,1
2.57E+12,43265455,12,13491001,2,4,1,,1,43265455,17,2196000,47,1
2.57E+12,43265455,1,13491001,2,4,1,13,1,43265455,17,9299310,47,1
2.57E+12,43265455,1,13491001,2,4,1,13,1,43265455,17,2196000,47,1
2.57E+12,43265455,12,13491001,2,4,1,,1,43265455,17,9299310,47,1
2.57E+12,43265455,12,13491001,2,4,1,,1,43265455,17,2196000,47,1
2.57E+12,43264978,1,13540712,1,0,1,13,1,43264978,14,2196000,42,1
2.57E+12,43265242,1,13500104,2,3,1,13,1,43265242,13,2196000,47,1
2.57E+12,43442433,12,13680329,2,2,1,,1,43442433,19,11025834,29,1
2.57E+12,44243792,2,13500601,2,1,1,,1,44243792,12,9299310,47,1
2.57E+12,43306970,12,13711129,2,0,1,,1,43306970,19,11112690,25,1
2.57E+12,43261882,2,13510601,2,2,1,,1,43261882,14,4871250,46,1
2.57E+12,43269737,2,13621111,1,0,1,,1,43269737,14,9299310,34,1
2.57E+12,41695605,12,13610101,2,1,1,,1,41695605,17,9299310,36,1
2.57E+12,43275508,2,13610601,2,3,1,,1,43275508,14,9299310,36,1
2.57E+12,43271090,1,13461118,2,1,1,13,1,43271090,14,2196000,50,1
2.57E+12,43284471,12,13560424,2,3,1,,1,43284471,13,11112690,41,1
2.57E+12,43278717,2,13600101,2,1,1,,1,43278717,20,3030000,37,1
2.57E+12,43278597,2,13630919,2,1,1,,1,43278597,17,3030000,33,1
2.57E+12,43280213,2,13651117,2,0,1,,1,43280213,19,9299310,31,1
2.57E+12,43409048,1,13360115,2,4,2,13,1,43409048,12,2196000,61,1
2.57E+12,43306589,2,13600620,1,0,1,,1,43306589,17,11112690,37,1
2.57E+12,43254413,2,13390207,2,3,1,,1,43254413,,8121660,58,1
2.57E+12,43281885,1,13620121,2,2,1,,1,43281885,17,9299310,35,1
2.57E+12,43282312,2,13590908,2,0,1,,1,43282312,20,4871250,37,1
2.57E+12,43281558,1,13461108,2,3,1,13,1,43281558,,2196000,50,1
2.57E+12,43287029,12,13620201,3,2,1,,1,43287029,19,11112690,35,1
2.57E+12,43263727,1,13480701,2,3,2,13,1,43263727,13,8121660,49,1
2.57E+12,43263727,1,13480701,2,3,2,13,1,43263727,13,2196000,49,1
2.57E+12,43263727,2,13480701,2,3,1,,1,43263727,13,8121660,49,1
2.57E+12,43263727,2,13480701,2,3,1,,1,43263727,13,2196000,49,1
2.57E+12,43263727,1,13480701,2,3,2,13,1,43263727,13,8121660,49,1
2.57E+12,43263727,1,13480701,2,3,2,13,1,43263727,13,2196000,49,1
2.57E+12,43263727,2,13480701,2,3,1,,1,43263727,13,8121660,49,1
2.57E+12,43263727,2,13480701,2,3,1,,1,43263727,13,2196000,49,1
2.57E+12,43270187,1,13610315,1,0,1,,1,43270187,17,2635200,36,1
2.57E+12,43270187,12,13610315,1,0,1,,1,43270187,17,2635200,36,1
2.57E+12,43434262,12,13640329,1,0,1,,1,43434262,17,8121660,33,1
2.57E+12,70096050,2,13620626,1,0,1,,1,70096050,,9299310,35,1
2.57E+12,42133652,2,13620105,2,4,1,,1,42133652,13,9299310,35,1
2.57E+12,41763533,12,13620625,2,0,1,,1,41763533,20,9299310,35,1
2.57E+12,24591025,2,13560603,2,3,1,,1,24591025,,3303000,41,1
2.57E+12,43283452,2,13390519,2,4,1,,1,43283452,12,9299310,58,1
2.57E+12,43284494,6,13580613,2,0,1,,1,43284494,20,9299310,39,1
2.57E+12,43284494,6,13580613,2,0,1,,1,43284494,20,9299310,39,1
2.57E+12,43284494,12,13580613,2,0,1,,1,43284494,20,9299310,39,1
2.57E+12,43284494,12,13580613,2,0,1,,1,43284494,20,9299310,39,1
2.57E+12,43257192,1,13440930,2,2,1,13,1,43257192,14,2196000,52,1
2.57E+12,43257192,12,13440930,2,2,1,,1,43257192,14,2196000,52,1
2.57E+12,43120792,1,13531215,2,2,1,13,1,43120792,,2196000,43,1
2.57E+12,43272516,11,13540705,2,2,1,,1,43272516,17,9299310,42,1
2.57E+12,43266462,1,13550825,2,3,1,13,1,43266462,14,7124250,41,1
2.57E+12,43266462,1,13550825,2,3,1,13,1,43266462,14,2196000,41,1
2.57E+12,43266462,2,13550825,2,4,1,,1,43266462,14,7124250,41,1
2.57E+12,43266462,2,13550825,2,4,1,,1,43266462,14,2196000,41,1
2.57E+12,43266462,1,13550825,2,3,1,13,1,43266462,14,7124250,41,1
2.57E+12,43266462,1,13550825,2,3,1,13,1,43266462,14,2196000,41,1
2.57E+12,43266462,2,13550825,2,4,1,,1,43266462,14,7124250,41,1
2.57E+12,43266462,2,13550825,2,4,1,,1,43266462,14,2196000,41,1
2.57E+12,43272866,12,13560227,2,2,1,,1,43272866,,8121660,41,1
2.57E+12,43280993,2,13651123,2,0,1,,1,43280993,19,9299310,31,1
2.57E+12,43285497,2,13330101,2,1,1,,1,43285497,,3030000,64,1
2.57E+12,43413760,2,13491202,2,3,1,,1,43413760,12,11112690,47,1
2.57E+12,43276480,12,13560616,2,4,1,,1,43276480,13,9299310,41,1
2.57E+12,13577511,12,13611101,2,0,1,,1,13577511,14,9299310,35,1
2.57E+12,43268734,1,13440315,2,1,1,13,1,43268734,14,2196000,53,1
2.57E+12,43279773,2,13580201,2,0,1,,1,43279773,20,7124250,39,1
2.57E+12,43371061,1,13530410,2,2,1,,1,43371061,20,2635200,44,1
2.57E+12,42413993,2,13600602,2,3,1,,1,42413993,13,9299310,37,1
2.57E+12,43268661,1,13480204,2,1,1,13,1,43268661,17,2196000,49,1
2.57E+12,43440466,12,13690812,1,0,1,,1,43440466,17,9299310,27,1
2.57E+12,43275726,1,13550718,2,2,1,,1,43275726,14,6089100,41,1
2.57E+12,43275726,1,13550718,2,2,1,,1,43275726,14,2635200,41,1
2.57E+12,43275726,1,13550718,2,2,1,,1,43275726,14,3030000,41,1
2.57E+12,43275726,2,13550718,2,2,1,,1,43275726,14,6089100,41,1
2.57E+12,43275726,2,13550718,2,2,1,,1,43275726,14,2635200,41,1
2.57E+12,43275726,2,13550718,2,2,1,,1,43275726,14,3030000,41,1
2.57E+12,43275726,2,13550718,2,2,1,,1,43275726,14,6089100,41,1
2.57E+12,43275726,2,13550718,2,2,1,,1,43275726,14,2635200,41,1
2.57E+12,43275726,2,13550718,2,2,1,,1,43275726,14,3030000,41,1
2.57E+12,43437596,12,13610309,3,2,1,,1,43437596,17,9299310,36,1
2.57E+12,41291696,12,13541106,2,3,1,,1,41291696,17,9299310,42,1
2.57E+12,41692647,1,13670701,2,1,1,,1,41692647,14,9299310,30,1
2.57E+12,43285168,2,13560409,2,3,1,,1,43285168,14,9299310,41,1
2.57E+12,43264778,6,13330210,2,2,1,,1,43264778,17,8121660,64,1
2.57E+12,43264778,6,13330210,2,2,1,,1,43264778,17,3030000,64,1
2.57E+12,43264778,12,13330210,2,2,1,,1,43264778,17,8121660,64,1
2.57E+12,43264778,12,13330210,2,2,1,,1,43264778,17,3030000,64,1
2.57E+12,43264778,6,13330210,2,2,1,,1,43264778,17,8121660,64,1
2.57E+12,43264778,6,13330210,2,2,1,,1,43264778,17,3030000,64,1
2.57E+12,43264778,12,13330210,2,2,1,,1,43264778,17,8121660,64,1
2.57E+12,43264778,12,13330210,2,2,1,,1,43264778,17,3030000,64,1
2.57E+12,43416175,1,13600909,1,0,1,13,1,43416175,,2196000,36,1
2.57E+12,43260476,2,13381103,2,3,1,,1,43260476,14,4871250,58,1
2.57E+12,43275955,2,13440810,2,1,1,,1,43275955,12,9299310,52,1
2.57E+12,43260207,1,13480103,2,3,1,13,1,43260207,14,2196000,49,1
2.57E+12,43268698,1,13580425,1,0,1,13,1,43268698,,2196000,39,1
2.57E+12,42637692,11,13680708,2,2,1,,1,42637692,17,8121660,28,1
2.57E+12,43268599,2,13540129,2,4,1,,1,43268599,13,9299310,43,1
2.57E+12,43279478,12,13361018,2,2,1,,1,43279478,,11112690,60,1
2.57E+12,42107573,12,13580415,2,4,1,,1,42107573,17,10884237,39,1
2.57E+12,16073945,1,13460110,2,4,2,13,1,16073945,13,2196000,51,1
2.57E+12,43285834,6,13620301,2,2,1,,1,43285834,13,9299310,35,1
2.57E+12,43429103,12,13630710,2,3,1,,1,43429103,17,10731230,33,1
2.57E+12,83366040,12,13630630,2,2,1,,1,83366040,,9299310,34,1
2.57E+12,43285797,2,13660528,1,0,1,,1,43285797,17,8121660,31,1
2.57E+12,43270727,2,13530810,2,2,1,,1,43270727,17,9299310,43,1
2.57E+12,43411122,1,13531002,2,1,1,13,1,43411122,,2196000,43,1
2.57E+12,43257630,2,13370315,2,3,1,,1,43257630,,11112690,60,1
2.57E+12,43257630,2,13370315,2,3,1,,1,43257630,,3303000,60,1
2.57E+12,43257630,2,13370315,2,2,1,,1,43257630,,11112690,60,1
2.57E+12,43257630,2,13370315,2,2,1,,1,43257630,,3303000,60,1
2.57E+12,43276208,2,13560909,2,3,1,,1,43276208,14,9720984,40,1
2.57E+12,43283395,1,13611118,2,1,1,13,1,43283395,17,2196000,35,1
2.57E+12,43261459,2,13470605,2,4,1,,1,43261459,13,3786002,50,1
2.57E+12,43412691,1,13491107,2,3,1,13,1,43412691,14,2196000,47,1
2.57E+12,43266063,1,13530620,2,3,1,13,1,43266063,14,6089100,44,1
2.57E+12,43266063,1,13530620,2,3,1,13,1,43266063,14,2196000,44,1
2.57E+12,43266063,2,13530620,2,3,1,,1,43266063,14,6089100,44,1
2.57E+12,43266063,2,13530620,2,3,1,,1,43266063,14,2196000,44,1
2.57E+12,43274244,2,13650909,1,0,1,,1,43274244,20,8121660,31,1
2.57E+12,43274736,1,13600201,1,0,1,13,1,43274736,19,9299310,37,1
2.57E+12,43274736,1,13600201,1,0,1,13,1,43274736,19,2196000,37,1
2.57E+12,43274736,12,13600201,2,2,1,,1,43274736,19,9299310,37,1
2.57E+12,43274736,12,13600201,2,2,1,,1,43274736,19,2196000,37,1
2.57E+12,43273037,2,13600423,1,0,1,13,1,43273037,17,9299310,37,1
2.57E+12,43273037,2,13600423,1,0,1,13,1,43273037,17,2196000,37,1
2.57E+12,43273037,12,13600423,2,3,1,,1,43273037,17,9299310,37,1
2.57E+12,43273037,12,13600423,2,3,1,,1,43273037,17,2196000,37,1
2.57E+12,43442419,12,13671028,1,0,1,,1,43442419,20,9299310,29,1
2.57E+12,42031107,2,13470110,2,2,1,,1,42031107,12,9299310,50,1
2.57E+12,43414930,12,13520112,2,2,1,,1,43414930,13,11112690,45,1
2.57E+12,43434900,12,13641003,1,0,1,,1,43434900,20,8121660,32,1
2.57E+12,43273786,2,13390405,2,3,1,,1,43273786,14,9299310,58,1
2.57E+12,43437243,12,13460605,2,1,1,,1,43437243,13,9299310,51,1
2.57E+12,43259780,1,13450213,2,2,1,13,1,43259780,17,9299310,52,1
2.57E+12,43259780,1,13450213,2,2,1,13,1,43259780,17,3030000,52,1
2.57E+12,43259780,1,13450213,2,2,1,13,1,43259780,17,2196000,52,1
2.57E+12,43259780,2,13450213,2,3,1,,1,43259780,17,9299310,52,1
2.57E+12,43259780,2,13450213,2,3,1,,1,43259780,17,3030000,52,1
2.57E+12,43259780,2,13450213,2,3,1,,1,43259780,17,2196000,52,1
2.57E+12,43259780,6,13450213,2,3,1,,1,43259780,17,9299310,52,1
2.57E+12,43259780,6,13450213,2,3,1,,1,43259780,17,3030000,52,1
2.57E+12,43259780,6,13450213,2,3,1,,1,43259780,17,2196000,52,1
2.57E+12,43285273,2,13660125,1,0,1,,1,43285273,13,11112690,31,1
2.57E+12,43282957,6,13601225,2,3,1,,1,43282957,14,11112690,36,1
2.57E+12,43285794,2,13570110,2,2,1,,1,43285794,17,3303000,40,1
2.57E+12,43287071,12,13601128,2,3,1,,1,43287071,17,11112690,36,1
2.57E+12,43258035,2,13431001,2,2,1,,1,43258035,12,9299310,53,1
2.57E+12,43402358,2,13440105,2,1,1,,1,43402358,13,8121660,53,1
2.57E+12,43278926,1,13660622,1,0,1,13,1,43278926,13,8721810,31,1
2.57E+12,43278926,1,13660622,1,0,1,13,1,43278926,13,2196000,31,1
2.57E+12,43278926,2,13660622,2,2,1,,1,43278926,13,8721810,31,1
2.57E+12,43278926,2,13660622,2,2,1,,1,43278926,13,2196000,31,1
2.57E+12,43278926,1,13660622,1,0,1,13,1,43278926,13,8721810,31,1
2.57E+12,43278926,1,13660622,1,0,1,13,1,43278926,13,2196000,31,1
2.57E+12,43278926,2,13660622,2,2,1,,1,43278926,13,8721810,31,1
2.57E+12,43278926,2,13660622,2,2,1,,1,43278926,13,2196000,31,1
2.57E+12,97052157,6,13530127,2,0,1,,1,97052157,14,11112690,44,1
2.57E+12,97052157,6,13530127,2,0,1,,1,97052157,14,9299310,44,1
2.57E+12,97052157,12,13530127,1,0,1,,1,97052157,14,11112690,44,1
2.57E+12,97052157,12,13530127,1,0,1,,1,97052157,14,9299310,44,1
2.57E+12,43261576,2,13400122,2,3,1,,1,43261576,13,7124250,57,1
2.57E+12,28025286,2,13541004,2,4,1,,1,28025286,13,9299310,42,1
2.57E+12,43285652,1,13570102,2,1,1,,1,43285652,14,8121660,40,1
2.57E+12,43444760,2,13611122,2,0,1,,1,43444760,20,9299310,35,1
2.57E+12,43266028,1,13510120,2,3,1,,1,43266028,17,8121660,46,1
2.57E+12,43266028,1,13510120,2,3,1,,1,43266028,17,3897000,46,1
2.57E+12,43266028,1,13510120,2,3,1,,1,43266028,17,2635200,46,1
2.57E+12,43266028,2,13510120,2,3,1,,1,43266028,17,8121660,46,1
2.57E+12,43266028,2,13510120,2,3,1,,1,43266028,17,3897000,46,1
2.57E+12,43266028,2,13510120,2,3,1,,1,43266028,17,2635200,46,1
2.57E+12,43266028,12,13510120,2,3,1,,1,43266028,17,8121660,46,1
2.57E+12,43266028,12,13510120,2,3,1,,1,43266028,17,3897000,46,1
2.57E+12,43266028,12,13510120,2,3,1,,1,43266028,17,2635200,46,1
2.57E+12,24806837,5,13360620,2,4,2,,1,24806837,12,3303000,61,1
2.57E+12,43259634,2,13470221,2,0,1,,1,43259634,14,11112690,50,1
2.57E+12,43283304,6,13621025,1,0,1,,1,43283304,,3030000,34,1
2.57E+12,43276747,2,13560601,2,0,1,,1,43276747,14,8121660,41,1
2.57E+12,43258394,2,13460620,2,3,1,,1,43258394,,9299310,51,1
2.57E+12,41322367,12,13650901,3,2,1,,1,41322367,20,9299310,31,1
2.57E+12,16555011,1,13451016,2,4,2,13,1,16555011,13,2196000,51,1
2.57E+12,24822045,1,13510601,2,2,1,13,1,24822045,14,2196000,46,1
2.57E+12,43283309,12,13630611,2,1,1,,1,43283309,14,9299310,34,1
2.57E+12,43257063,1,13361004,2,4,1,13,1,43257063,12,2196000,60,1
2.57E+12,42025783,11,13350712,2,2,1,,1,42025783,,8121660,61,1
2.57E+12,43263263,2,13451006,2,4,1,,1,43263263,13,3303000,51,1
2.57E+12,43272901,2,13390111,2,4,1,,1,43272901,12,3030000,58,1
2.57E+12,43284059,12,13620629,2,1,1,,1,43284059,14,9299310,35,1
2.57E+12,43436973,12,13660320,2,1,1,,1,43436973,17,9299310,31,1
2.57E+12,42408711,2,13620601,2,3,1,,1,42408711,15,8121660,35,1
2.57E+12,41552054,1,13410725,2,4,1,,1,41552054,14,10563771,55,1
2.57E+12,41552054,1,13410725,2,4,1,,1,41552054,14,2635200,55,1
2.57E+12,41552054,2,13410725,2,3,1,,1,41552054,14,10563771,55,1
2.57E+12,41552054,2,13410725,2,3,1,,1,41552054,14,2635200,55,1
2.57E+12,41552054,1,13410725,2,4,1,,1,41552054,14,10563771,55,1
2.57E+12,41552054,1,13410725,2,4,1,,1,41552054,14,2635200,55,1
2.57E+12,41552054,2,13410725,2,3,1,,1,41552054,14,10563771,55,1
2.57E+12,41552054,2,13410725,2,3,1,,1,41552054,14,2635200,55,1
2.57E+12,13576001,2,13620511,2,0,1,,1,13576001,13,9299310,35,1
2.57E+12,43281312,2,13540609,2,3,1,,1,43281312,17,8848122,43,1
2.57E+12,43266237,1,13600204,2,1,1,13,1,43266237,,2196000,37,1
2.57E+12,43270219,1,13540301,2,2,1,13,1,43270219,14,2196000,43,1
2.57E+12,43422216,1,13610824,2,1,1,13,1,43422216,19,8121660,35,1
2.57E+12,43422216,1,13610824,2,1,1,13,1,43422216,19,2196000,35,1
2.57E+12,43422216,12,13610824,2,3,1,,1,43422216,19,8121660,35,1
2.57E+12,43422216,12,13610824,2,3,1,,1,43422216,19,2196000,35,1
2.57E+12,43253942,2,13380601,2,1,2,,1,43253942,12,11112690,59,1
2.57E+12,43253942,2,13380601,2,1,2,,1,43253942,12,3030000,59,1
2.57E+12,43253942,12,13380601,2,1,1,,1,43253942,12,11112690,59,1
2.57E+12,43253942,12,13380601,2,1,1,,1,43253942,12,3030000,59,1
2.57E+12,42174832,12,13600115,2,2,1,,1,42174832,21,9299310,37,1
2.57E+12,43253101,1,13280112,2,2,2,13,1,43253101,,3030000,69,1
2.57E+12,43273102,1,13620515,1,0,1,13,1,43273102,13,2196000,35,1
2.57E+12,43277911,1,13600725,2,1,2,13,1,43277911,14,2196000,36,1
2.57E+12,43307363,2,13680820,2,1,1,,1,43307363,19,11112690,28,1
2.57E+12,43306560,2,13651218,1,0,1,,1,43306560,19,9608858,31,1
2.57E+12,43439710,12,13670724,2,2,1,,1,43439710,17,9299310,29,1
2.57E+12,43437698,12,13690801,2,2,1,,1,43437698,17,9299310,27,1
2.57E+12,42507531,2,13440315,2,3,1,,1,42507531,13,9299310,53,1
2.57E+12,24526744,6,13340301,2,2,2,,1,24526744,12,11112690,63,1
2.57E+12,43279397,2,13610528,2,0,1,,1,43279397,19,3897000,36,1
2.57E+12,43287327,2,13630620,2,2,1,,1,43287327,13,9299310,34,1
2.57E+12,42525338,2,13580905,2,3,1,,1,42525338,20,8121660,38,1
2.57E+12,43258488,1,13541110,2,1,1,13,1,43258488,13,8121660,42,1
2.57E+12,43258488,1,13541110,2,1,1,13,1,43258488,13,2635200,42,1
2.57E+12,43258488,2,13541110,2,4,1,,1,43258488,13,8121660,42,1
2.57E+12,43258488,2,13541110,2,4,1,,1,43258488,13,2635200,42,1
2.57E+12,43258488,1,13541110,2,1,1,13,1,43258488,13,8121660,42,1
2.57E+12,43258488,1,13541110,2,1,1,13,1,43258488,13,2635200,42,1
2.57E+12,43258488,2,13541110,2,4,1,,1,43258488,13,8121660,42,1
2.57E+12,43258488,2,13541110,2,4,1,,1,43258488,13,2635200,42,1
2.57E+12,40665874,2,13520103,2,4,1,,1,40665874,13,8121660,45,1
2.57E+12,14099918,12,13630630,2,2,1,,1,14099918,17,9299310,34,1
2.57E+12,43262474,1,13470602,2,4,2,13,1,43262474,12,2196000,50,1
2.57E+12,43414569,1,13570512,2,0,1,13,1,43414569,,2196000,40,1
2.57E+12,27837510,2,13441104,2,3,1,,1,27837510,13,3030000,52,1
2.57E+12,43506249,2,13370402,2,3,1,,1,43506249,,11112690,60,1
2.57E+12,43506249,2,13370402,2,3,1,,1,43506249,,3897000,60,1
2.57E+12,43506249,12,13370420,2,3,1,,1,43506249,,11112690,60,1
2.57E+12,43506249,12,13370420,2,3,1,,1,43506249,,3897000,60,1
2.57E+12,43506249,2,13370402,2,3,1,,1,43506249,,11112690,60,1
2.57E+12,43506249,2,13370402,2,3,1,,1,43506249,,3897000,60,1
2.57E+12,43506249,12,13370420,2,3,1,,1,43506249,,11112690,60,1
2.57E+12,43506249,12,13370420,2,3,1,,1,43506249,,3897000,60,1
2.57E+12,43267301,2,13570501,2,3,1,,1,43267301,14,11112690,40,1
2.57E+12,43272526,6,13400310,2,1,1,,1,43272526,12,11112690,57,1
2.57E+12,53120695,12,13680610,1,0,1,,1,53120695,20,11112690,29,1
2.57E+12,43350429,1,13350611,2,4,1,13,1,43350429,,2635200,62,1
2.57E+12,43350429,1,13350611,2,4,1,13,1,43350429,,2196000,62,1
2.57E+12,43350429,1,13350611,2,4,1,13,1,43350429,,2635200,62,1
